price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,nbr_bedrooms,equipped_kitchen,terrace_sqm,garden_sqm,state_building,primary_energy_consumption_sqm,heating_type,other_amenities
195000.0,APARTMENT,GROUND_FLOOR,Flanders,East Flanders,Gent,9870,50.9236075,3.4437546,2010.0,65.0,2.0,MISSING,,0.0,MISSING,142.0,GAS,1
1250000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.3509547,3.2865581,1965.0,115.0,3.0,MISSING,0.0,0.0,AS_NEW,94.0,MISSING,1
325000.0,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8531,50.8827835,3.2876386,1971.0,263.0,3.0,MISSING,,0.0,TO_BE_DONE_UP,324.0,GAS,1
429000.0,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2330,51.3586194,4.8659443,2012.0,175.0,4.0,INSTALLED,0.0,0.0,AS_NEW,120.0,GAS,1
625000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.3538261,3.2937598,1972.0,75.0,3.0,MISSING,0.0,0.0,MISSING,192.0,MISSING,2
190000.0,APARTMENT,SERVICE_FLAT,Flanders,West Flanders,Brugge,8000,51.2268678,3.1992365,2017.0,52.0,1.0,INSTALLED,0.0,,GOOD,104.29,MISSING,2
365000.0,HOUSE,VILLA,Wallonia,Namur,Dinant,5530,50.2895739,4.8972618,1948.0,153.0,4.0,INSTALLED,,2350.0,JUST_RENOVATED,90.0,GAS,0
475000.0,HOUSE,HOUSE,Flanders,East Flanders,Gent,9810,50.9567213,3.6360534,2010.0,220.0,4.0,INSTALLED,0.0,0.0,GOOD,126.0,GAS,1
225000.0,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1400,50.5981708,4.3289967,1900.0,160.0,0.0,NOT_INSTALLED,0.0,0.0,TO_RENOVATE,515.0,MISSING,0
310000.0,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9420,50.9171591,3.9330911,1959.0,,3.0,SEMI_EQUIPPED,0.0,,TO_BE_DONE_UP,630.0,FUELOIL,1
299000.0,APARTMENT,DUPLEX,Flanders,East Flanders,Gent,9890,50.9293663,3.6600804,2014.0,71.0,2.0,MISSING,0.0,0.0,MISSING,95.0,MISSING,0
550000.0,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1410,50.7237169,4.3859189,1955.0,170.0,3.0,USA_INSTALLED,12.0,1200.0,GOOD,541.0,FUELOIL,2
439000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1640,50.7494273,4.3541773,1959.0,115.0,3.0,MISSING,0.0,0.0,GOOD,395.0,GAS,1
349000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8301,51.3397044,3.2367775,1979.0,65.0,2.0,MISSING,0.0,0.0,MISSING,164.0,MISSING,1
998000.0,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,1860,50.9460952,4.3267607,1985.0,280.0,4.0,MISSING,0.0,0.0,GOOD,228.0,GAS,1
330000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3272,51.0179965,4.9468925,1958.0,165.0,4.0,INSTALLED,,360.0,TO_RENOVATE,550.0,FUELOIL,1
360000.0,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3803,50.8420729,5.1653036,1963.0,246.0,3.0,INSTALLED,0.0,0.0,JUST_RENOVATED,199.0,GAS,2
299000.0,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2400,51.1937866,5.1484684,1951.0,,4.0,MISSING,,0.0,MISSING,477.0,MISSING,1
315000.0,HOUSE,VILLA,Flanders,East Flanders,Gent,9800,50.9975891,3.496543,1961.0,220.0,5.0,MISSING,0.0,0.0,TO_RENOVATE,626.0,MISSING,0
539000.0,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3500,50.9711657,5.3620885,2022.0,188.0,3.0,INSTALLED,,0.0,AS_NEW,28.0,MISSING,1
320000.0,HOUSE,TOWN_HOUSE,Wallonia,Hainaut,Soignies,7100,50.4555874,4.1832818,2006.0,223.0,3.0,INSTALLED,,0.0,GOOD,183.0,GAS,2
1390000.0,HOUSE,HOUSE,Flanders,West Flanders,Veurne,8630,51.0116629,2.6060571,1860.0,491.0,5.0,MISSING,0.0,0.0,GOOD,351.0,GAS,2
264476.0,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,8580,50.7790895,3.4511795,2022.0,84.0,2.0,MISSING,0.0,0.0,GOOD,0.0,MISSING,0
895000.0,HOUSE,CASTLE,Flanders,Antwerp,Turnhout,2275,51.2341117,4.8285649,1909.0,466.0,6.0,MISSING,0.0,600.0,GOOD,506.0,FUELOIL,1
310000.0,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2150,51.2005067,4.4754363,1920.0,194.0,3.0,SEMI_EQUIPPED,0.0,93.0,TO_RENOVATE,1392.0,ELECTRIC,0
335000.0,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9400,50.8254006,3.9818467,1997.0,,3.0,USA_HYPER_EQUIPPED,,0.0,AS_NEW,207.0,FUELOIL,1
325000.0,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1420,50.6794796,4.3605705,1970.0,150.0,3.0,INSTALLED,15.0,75.0,MISSING,297.0,GAS,2
1500000.0,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,1500,50.7235725,4.2268438,1953.0,706.0,7.0,MISSING,,0.0,GOOD,545.0,MISSING,3
195000.0,HOUSE,MIXED_USE_BUILDING,Wallonia,Hainaut,Soignies,7100,50.4792352,4.1897912,1899.0,253.0,2.0,SEMI_EQUIPPED,,0.0,GOOD,383.0,GAS,1
569000.0,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2660,51.1851407,4.337285,1988.0,155.0,3.0,INSTALLED,0.0,,GOOD,181.0,GAS,2
359000.0,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1332,50.7247053,4.5184641,1970.0,175.0,4.0,SEMI_EQUIPPED,40.0,475.0,TO_RENOVATE,260.0,FUELOIL,3
235000.0,HOUSE,APARTMENT_BLOCK,Flanders,West Flanders,Kortrijk,8560,50.8393696,3.1624856,1992.0,363.0,7.0,MISSING,50.0,0.0,TO_RENOVATE,400.0,GAS,0
250000.0,APARTMENT,DUPLEX,Flanders,Limburg,Hasselt,3511,50.9451864,5.3022629,2004.0,84.0,2.0,MISSING,0.0,0.0,GOOD,210.0,GAS,2
299000.0,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9500,50.769183,3.8872894,1958.0,200.0,4.0,HYPER_EQUIPPED,,0.0,GOOD,308.0,GAS,2
349000.0,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3850,50.8918812,5.2143892,1918.0,179.0,3.0,MISSING,0.0,0.0,GOOD,387.0,FUELOIL,3
445000.0,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1390,50.7199201,4.7136276,1965.0,283.0,4.0,MISSING,40.0,1.0,GOOD,457.0,FUELOIL,1
220000.0,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9100,51.1664967,4.1395715,1875.0,256.0,3.0,NOT_INSTALLED,0.0,0.0,TO_RENOVATE,652.0,GAS,0
199000.0,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2180,51.2749427,4.4146221,1899.0,106.0,3.0,NOT_INSTALLED,,103.0,TO_RENOVATE,622.0,GAS,1
239000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1083,50.8686385,4.3199609,1958.0,75.0,2.0,SEMI_EQUIPPED,0.0,0.0,TO_BE_DONE_UP,168.0,GAS,2
375000.0,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3500,50.9359349,5.3189647,1937.0,208.0,3.0,MISSING,34.0,34.0,GOOD,115.0,GAS,2
205000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8434,51.1581644,2.7658205,2007.0,51.0,1.0,INSTALLED,0.0,0.0,GOOD,116.0,GAS,2
475000.0,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3970,51.1160395,5.2597281,1951.0,334.0,3.0,MISSING,0.0,0.0,JUST_RENOVATED,113.0,GAS,1
699000.0,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9303149,5.3384111,2023.0,132.0,2.0,HYPER_EQUIPPED,0.0,0.0,GOOD,20.0,MISSING,1
495000.0,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8420,51.2618021,3.001851,1965.0,214.0,4.0,MISSING,0.0,0.0,TO_RENOVATE,738.0,GAS,1
750000.0,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2382,51.4696053,5.036613,1964.0,200.0,3.0,MISSING,0.0,0.0,MISSING,254.0,MISSING,1
645000.0,HOUSE,MANSION,Flanders,Flemish Brabant,Leuven,3001,50.8605155,4.6957171,1918.0,250.0,4.0,MISSING,,0.0,GOOD,159.0,MISSING,1
230500.0,APARTMENT,KOT,Brussels-Capital,Brussels,Brussels,1000,50.8161189,4.374468,2022.0,26.0,0.0,INSTALLED,0.0,0.0,AS_NEW,50.0,GAS,2
245000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2170,51.243497,4.4480071,2023.0,90.0,2.0,INSTALLED,6.0,0.0,MISSING,43.0,MISSING,2
675000.0,HOUSE,APARTMENT_BLOCK,Flanders,West Flanders,Brugge,8310,51.1992531,3.2351723,1970.0,300.0,5.0,USA_HYPER_EQUIPPED,,78.0,GOOD,193.0,FUELOIL,0
129000.0,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5100,50.4613982,4.874194,1971.0,44.0,1.0,NOT_INSTALLED,0.0,0.0,TO_BE_DONE_UP,291.0,GAS,0
249000.0,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2300,51.3907776,4.928097,1900.0,139.0,4.0,SEMI_EQUIPPED,,,TO_RENOVATE,785.0,GAS,2
435000.0,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2610,51.177704,4.3721725,2015.0,152.0,4.0,INSTALLED,,,AS_NEW,124.0,GAS,1
230000.0,APARTMENT,SERVICE_FLAT,Flanders,Antwerp,Antwerp,2550,51.1310654,4.4418959,2018.0,57.0,1.0,HYPER_EQUIPPED,12.0,,MISSING,87.0,GAS,2
279000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1030,50.8566619,4.3775883,1966.0,118.0,2.0,HYPER_EQUIPPED,3.0,0.0,MISSING,320.0,FUELOIL,2
485000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8370,51.3146044,3.1255423,2024.0,104.0,2.0,MISSING,46.0,0.0,GOOD,0.0,MISSING,2
299000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1000,50.8507767,4.3556963,2012.0,88.0,1.0,HYPER_EQUIPPED,0.0,0.0,GOOD,92.0,MISSING,2
255000.0,HOUSE,HOUSE,Wallonia,Namur,Namur,5140,50.5288696,4.6082001,1900.0,124.0,2.0,INSTALLED,0.0,558.0,GOOD,302.0,FUELOIL,2
289500.0,APARTMENT,DUPLEX,Flanders,West Flanders,Brugge,8340,51.206981,3.3181466,2016.0,100.0,2.0,MISSING,0.0,0.0,GOOD,0.0,MISSING,0
525000.0,APARTMENT,PENTHOUSE,Wallonia,Walloon Brabant,Nivelles,1420,50.682828,4.3718831,2023.0,114.0,2.0,USA_HYPER_EQUIPPED,17.0,0.0,MISSING,93.0,GAS,2
340000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1731,50.8895931,4.2576584,1977.0,,3.0,MISSING,0.0,0.0,TO_BE_DONE_UP,357.0,FUELOIL,2
695000.0,HOUSE,HOUSE,Flanders,East Flanders,Gent,9031,51.0380045,3.6066254,1995.0,261.0,4.0,MISSING,,1132.0,MISSING,281.0,FUELOIL,1
339000.0,HOUSE,MIXED_USE_BUILDING,Flanders,East Flanders,Sint-Niklaas,9100,51.1636273,4.1392218,1850.0,265.0,2.0,HYPER_EQUIPPED,7.0,0.0,MISSING,252.0,GAS,2
228000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8000,51.2074503,3.2261095,1830.0,74.0,1.0,MISSING,0.0,0.0,TO_BE_DONE_UP,143.0,MISSING,0
1950000.0,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1180,50.783303,4.3710556,1988.0,729.0,5.0,HYPER_EQUIPPED,80.0,1000.0,AS_NEW,342.0,GAS,2
249000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8660,51.1023821,2.5897084,1930.0,64.0,2.0,INSTALLED,0.0,0.0,MISSING,1871.0,ELECTRIC,1
330000.0,HOUSE,HOUSE,Wallonia,Luxembourg,Marche-en-Famenne,6997,50.2992787,5.45561,2016.0,120.0,2.0,INSTALLED,30.0,1974.0,GOOD,291.0,WOOD,3
220000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2170,51.2510102,4.4334756,1968.0,87.0,2.0,MISSING,0.0,0.0,GOOD,121.0,MISSING,1
190000.0,HOUSE,HOUSE,Wallonia,Hainaut,Tournai,7500,50.6051637,3.3852705,1963.0,117.0,3.0,INSTALLED,0.0,0.0,GOOD,512.0,GAS,1
413000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3200,50.9615603,4.7781146,2016.0,223.0,2.0,MISSING,0.0,0.0,AS_NEW,109.0,GAS,2
376000.0,HOUSE,BUNGALOW,Flanders,East Flanders,Gent,9051,51.0120055,3.6723085,1974.0,150.0,1.0,MISSING,0.0,0.0,TO_RENOVATE,1207.0,MISSING,1
415000.0,APARTMENT,GROUND_FLOOR,Wallonia,Walloon Brabant,Nivelles,1325,50.6819521,4.6935786,2021.0,124.0,2.0,SEMI_EQUIPPED,28.0,168.0,MISSING,44.0,GAS,3
89900.0,APARTMENT,FLAT_STUDIO,Flanders,Limburg,Hasselt,3500,50.9318137,5.3293225,1975.0,38.0,0.0,MISSING,0.0,0.0,MISSING,406.0,ELECTRIC,1
1175000.0,HOUSE,VILLA,Flanders,East Flanders,Oudenaarde,9750,50.9216837,3.587335,1927.0,430.0,5.0,MISSING,0.0,0.0,GOOD,358.0,FUELOIL,2
360000.0,APARTMENT,PENTHOUSE,Flanders,West Flanders,Oostend,8400,51.2172926,2.8818014,1998.0,75.0,2.0,INSTALLED,0.0,0.0,MISSING,396.0,ELECTRIC,1
190000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4430,50.6627493,5.5136098,1982.0,,2.0,INSTALLED,0.0,0.0,TO_BE_DONE_UP,138.0,GAS,2
299000.0,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2110,51.2182504,4.495988,1932.0,102.0,2.0,INSTALLED,0.0,0.0,GOOD,191.0,GAS,2
349000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9000,51.0479729,3.7100534,1988.0,153.0,3.0,INSTALLED,0.0,0.0,AS_NEW,204.0,MISSING,2
240000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1170,50.8097011,4.4269653,1966.0,50.0,1.0,HYPER_EQUIPPED,8.0,0.0,GOOD,114.0,MISSING,1
5500000.0,HOUSE,VILLA,Brussels-Capital,Brussels,Brussels,1180,50.7818198,4.3675671,1975.0,1173.0,6.0,USA_INSTALLED,,0.0,TO_BE_DONE_UP,267.0,FUELOIL,4
310000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8450,51.2239708,2.961866,2023.0,,2.0,MISSING,0.0,0.0,GOOD,0.0,MISSING,1
199000.0,HOUSE,APARTMENT_BLOCK,Flanders,Antwerp,Antwerp,2060,51.2293765,4.4200044,1951.0,46.0,0.0,MISSING,0.0,0.0,GOOD,199.0,MISSING,1
295000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Dendermonde,9200,51.0333497,4.0911757,1977.0,107.0,3.0,USA_HYPER_EQUIPPED,,0.0,JUST_RENOVATED,244.0,GAS,1
450000.0,HOUSE,APARTMENT_BLOCK,Wallonia,Namur,Namur,5000,50.4674418,4.8675348,1875.0,,3.0,MISSING,0.0,0.0,GOOD,166.0,GAS,2
275000.0,APARTMENT,PENTHOUSE,Brussels-Capital,Brussels,Brussels,1200,50.855576,4.4292398,2015.0,50.0,1.0,USA_HYPER_EQUIPPED,7.0,0.0,AS_NEW,130.0,GAS,2
199000.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1325,50.6851634,4.6933837,1990.0,70.0,2.0,SEMI_EQUIPPED,14.0,0.0,TO_BE_DONE_UP,689.0,ELECTRIC,3
145000.0,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9281872,5.3530135,1962.0,57.0,1.0,MISSING,,0.0,MISSING,932.0,GAS,1
155000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1083,50.8721703,4.3113422,1932.0,60.0,1.0,USA_SEMI_EQUIPPED,2.0,0.0,GOOD,352.0,GAS,1
349000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3270,50.9722125,4.9781812,1977.0,140.0,2.0,INSTALLED,0.0,0.0,MISSING,451.0,FUELOIL,1
329000.0,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2140,51.2104354,4.4361234,1900.0,140.0,3.0,MISSING,,0.0,TO_RENOVATE,324.0,GAS,1
550000.0,HOUSE,MIXED_USE_BUILDING,Wallonia,Walloon Brabant,Nivelles,1400,50.5956576,4.3190142,1850.0,195.0,4.0,INSTALLED,,65.0,GOOD,372.0,GAS,1
445000.0,APARTMENT,APARTMENT,Wallonia,Walloon Brabant,Nivelles,1420,50.6763634,4.3876957,1990.0,188.0,3.0,INSTALLED,0.0,30.0,MISSING,198.0,GAS,1
289000.0,HOUSE,HOUSE,Flanders,East Flanders,Oudenaarde,9570,50.7931252,3.8507353,1961.0,192.0,5.0,MISSING,,0.0,MISSING,530.0,FUELOIL,1
430000.0,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8020,51.1513036,3.2264927,1975.0,227.0,4.0,INSTALLED,0.0,0.0,MISSING,245.0,GAS,1
225000.0,HOUSE,HOUSE,Flanders,East Flanders,Gent,9000,51.079039,3.7296374,1930.0,74.0,2.0,MISSING,0.0,0.0,MISSING,296.0,GAS,1
1345000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.3462716,3.2706348,1963.0,121.0,3.0,HYPER_EQUIPPED,0.0,0.0,GOOD,141.0,GAS,1
137500.0,APARTMENT,FLAT_STUDIO,Brussels-Capital,Brussels,Brussels,1210,50.8508531,4.3734613,1958.0,36.0,0.0,USA_HYPER_EQUIPPED,0.0,0.0,GOOD,170.0,GAS,1
259000.0,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9300,50.9259353,4.0356474,1937.0,151.0,3.0,MISSING,0.0,0.0,MISSING,319.0,GAS,1
645000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1860,50.9252664,4.3385613,1979.0,259.0,4.0,HYPER_EQUIPPED,20.0,600.0,MISSING,341.0,GAS,1
695000.0,HOUSE,APARTMENT_BLOCK,Flanders,Flemish Brabant,Halle-Vilvoorde,1731,50.8783214,4.2825523,1964.0,222.0,5.0,HYPER_EQUIPPED,17.0,,JUST_RENOVATED,143.0,GAS,1
269000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1190,50.8223466,4.3325934,1934.0,87.0,2.0,NOT_INSTALLED,8.0,0.0,TO_RENOVATE,679.0,GAS,2
398500.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1190,50.8088527,4.3292006,1960.0,102.0,2.0,INSTALLED,12.0,0.0,JUST_RENOVATED,82.0,GAS,2
419000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9000,51.0391838,3.7353685,1960.0,116.0,2.0,MISSING,0.0,0.0,MISSING,174.0,GAS,1
190000.0,HOUSE,HOUSE,Wallonia,Liège,Waremme,4470,50.5707363,5.3766031,1957.0,185.0,4.0,NOT_INSTALLED,10.0,,TO_BE_DONE_UP,389.0,MISSING,3
544000.0,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2290,51.2189405,4.7601857,2024.0,173.0,4.0,MISSING,0.0,0.0,MISSING,99.0,MISSING,0
445000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3020,50.88316,4.6644753,1966.0,160.0,4.0,MISSING,0.0,0.0,MISSING,597.0,FUELOIL,1
2750000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1950,50.8230844,4.4813032,1954.0,650.0,6.0,INSTALLED,,0.0,TO_BE_DONE_UP,517.0,GAS,2
375000.0,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9160,51.0934024,3.9076518,1930.0,110.0,2.0,MISSING,0.0,850.0,TO_RENOVATE,565.0,GAS,1
305000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1050,50.8327332,4.3641305,1989.0,59.0,1.0,USA_HYPER_EQUIPPED,0.0,0.0,GOOD,232.0,GAS,1
170000.0,HOUSE,HOUSE,Flanders,East Flanders,Eeklo,9992,51.2563733,3.4187502,1948.0,,2.0,MISSING,0.0,0.0,TO_RENOVATE,696.0,MISSING,1
1085000.0,HOUSE,VILLA,Flanders,Antwerp,Turnhout,2350,51.3193972,4.8908498,1974.0,530.0,6.0,INSTALLED,0.0,0.0,TO_BE_DONE_UP,545.0,FUELOIL,2
259000.0,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8400,51.2153874,2.9344363,1930.0,114.0,2.0,INSTALLED,50.0,0.0,GOOD,308.0,GAS,1
795000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.3455053,3.2877366,1995.0,90.0,3.0,MISSING,0.0,0.0,MISSING,0.0,MISSING,1
239000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1080,50.851832,4.3124576,1976.0,106.0,2.0,INSTALLED,12.0,0.0,TO_BE_DONE_UP,123.0,FUELOIL,1
595000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2018,51.1945938,4.407379,1979.0,141.0,2.0,INSTALLED,24.0,0.0,AS_NEW,149.0,GAS,1
229000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1500,50.7348051,4.2428054,1918.0,114.0,3.0,NOT_INSTALLED,,0.0,GOOD,436.0,GAS,1
284000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2300,51.3265445,4.9495659,2017.0,110.0,3.0,MISSING,,0.0,GOOD,72.0,ELECTRIC,1
499000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1861,50.9515481,4.3099713,1920.0,199.0,3.0,HYPER_EQUIPPED,20.0,497.0,AS_NEW,126.0,GAS,1
229000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8670,51.1211439,2.637817,2008.0,,1.0,INSTALLED,0.0,0.0,MISSING,128.0,MISSING,1
795000.0,HOUSE,APARTMENT_BLOCK,Flanders,Flemish Brabant,Leuven,3000,50.8692689,4.7008259,1937.0,300.0,5.0,SEMI_EQUIPPED,,100.0,GOOD,162.0,MISSING,1
485000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9820,50.9937088,3.7438444,2021.0,107.0,3.0,MISSING,0.0,0.0,GOOD,0.0,MISSING,0
385000.0,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9290,51.0468303,3.9475908,1885.0,278.0,3.0,HYPER_EQUIPPED,,0.0,AS_NEW,279.0,GAS,1
145000.0,HOUSE,HOUSE,Wallonia,Liège,Liège,4000,50.6553046,5.6072524,1939.0,162.0,3.0,SEMI_EQUIPPED,45.0,0.0,TO_BE_DONE_UP,268.0,GAS,2
319900.0,HOUSE,APARTMENT_BLOCK,Wallonia,Liège,Liège,4020,50.6459674,5.6349186,1918.0,240.0,8.0,INSTALLED,8.0,265.0,TO_BE_DONE_UP,181.0,GAS,1
360000.0,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2200,51.1199297,4.8268056,1975.0,160.0,2.0,USA_HYPER_EQUIPPED,,0.0,AS_NEW,264.0,GAS,1
175000.0,APARTMENT,APARTMENT,Wallonia,Luxembourg,Marche-en-Famenne,6941,50.3475798,5.5601701,1900.0,96.0,2.0,MISSING,0.0,0.0,MISSING,584.0,FUELOIL,1
170000.0,HOUSE,HOUSE,Flanders,East Flanders,Oudenaarde,9690,50.7959062,3.4818813,1995.0,,2.0,MISSING,0.0,0.0,MISSING,299.0,MISSING,1
1950000.0,HOUSE,EXCEPTIONAL_PROPERTY,Wallonia,Walloon Brabant,Nivelles,1420,50.6596591,4.380473,1850.0,1500.0,0.0,MISSING,0.0,0.0,MISSING,451.0,FUELOIL,1
309000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9400,50.8391148,4.0151366,2023.0,87.0,2.0,INSTALLED,6.0,0.0,GOOD,30.0,MISSING,0
279000.0,HOUSE,HOUSE,Wallonia,Liège,Huy,4180,50.4556059,5.5670986,1820.0,335.0,6.0,MISSING,0.0,,TO_RENOVATE,345.0,FUELOIL,3
195000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8200,51.2021631,3.2022251,1971.0,107.0,2.0,MISSING,6.0,0.0,TO_RENOVATE,236.0,FUELOIL,1
259000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1190,50.8119231,4.3225251,1972.0,85.0,2.0,MISSING,15.0,0.0,AS_NEW,90.0,GAS,2
135000.0,APARTMENT,FLAT_STUDIO,Flanders,East Flanders,Gent,9000,51.0527205,3.7329576,1994.0,18.0,0.0,INSTALLED,0.0,0.0,GOOD,478.0,ELECTRIC,3
490000.0,HOUSE,EXCEPTIONAL_PROPERTY,Flanders,West Flanders,Kortrijk,8530,50.8563234,3.3127788,1998.0,268.0,4.0,MISSING,,0.0,AS_NEW,198.0,GAS,1
575000.0,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,1740,50.8777459,4.1845721,2000.0,200.0,3.0,HYPER_EQUIPPED,,0.0,AS_NEW,171.0,GAS,2
475000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3221,50.9549049,4.8465211,1953.0,170.0,3.0,INSTALLED,0.0,0.0,GOOD,414.0,FUELOIL,0
300000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1180,50.7952533,4.3197984,2023.0,68.0,1.0,USA_HYPER_EQUIPPED,13.0,0.0,AS_NEW,45.0,MISSING,2
377000.0,HOUSE,TOWN_HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1761,50.8499131,4.1223674,1970.0,163.0,2.0,MISSING,,0.0,MISSING,366.0,MISSING,2
285000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2600,51.1831682,4.4380632,1967.0,115.0,2.0,HYPER_EQUIPPED,8.0,0.0,JUST_RENOVATED,127.0,GAS,2
254900.0,APARTMENT,DUPLEX,Flanders,East Flanders,Oudenaarde,9600,50.7511403,3.6104849,1946.0,105.0,3.0,HYPER_EQUIPPED,23.0,0.0,JUST_RENOVATED,83.0,GAS,2
249000.0,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2100,51.2268461,4.4497875,1930.0,137.0,3.0,SEMI_EQUIPPED,0.0,0.0,TO_BE_DONE_UP,324.0,GAS,2
215000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Dendermonde,9200,51.0241549,4.1014293,1959.0,93.0,2.0,INSTALLED,9.0,0.0,JUST_RENOVATED,275.0,GAS,1
